price,year,manufacturer,model,condition,odometer,transmission,lat,long
15500,2017.0,toyota,corolla le 4dr sedan,,20000.0,automatic,36.8392,-76.1522
6999,2009.0,,CRANE CARRIER,good,28000.0,automatic,36.8067,-76.3559
37900,2014.0,chevrolet,silverado 3500 crewcab,excellent,55000.0,automatic,36.8461,-75.9758
0,2013.0,chevrolet,silverado 1500,,116370.0,automatic,,
12600,2010.0,ford,expedition limited,excellent,132000.0,automatic,36.8585,-76.0019
3200,2006.0,kia,sedona lx,,,automatic,36.7352,-76.2384
18000,2009.0,audi,s5,,,manual,36.8348,-76.0961
12950,2011.0,ford,f250 superduty,excellent,41000.0,automatic,36.7609,-76.0168
12500,2012.0,,MERSEDES SPRINTER,,240000.0,automatic,36.8348,-76.0961
5400,1999.0,ford,f150,good,186000.0,automatic,36.8999,-76.7187
14990,2010.0,chevrolet,suburban 4x4,,,automatic,36.8139,-76.2784
0,2018.0,ram,3500,,35105.0,automatic,,
0,2012.0,nissan,pathfinder,,92351.0,automatic,36.9046,-76.1336
5900,2008.0,mini,cooper,like new,59000.0,manual,36.7352,-76.2384
6450,2008.0,acura,mdx,excellent,162000.0,automatic,36.7352,-76.2384
5450,2008.0,honda,cr-v,excellent,157000.0,automatic,36.7352,-76.2384
8995,2008.0,ford,f-150 king ranch 4x4,good,176000.0,automatic,36.9423,-75.7837
1200,1995.0,honda,accord,good,225000.0,automatic,37.2199,-76.6233
5900,2012.0,ford,focus,excellent,102528.0,automatic,36.776,-76.0766
0,2016.0,ram,1500,,23968.0,automatic,36.918,-76.2004
0,2014.0,ford,expedition el,,108002.0,automatic,36.918,-76.2004
0,2012.0,toyota,tacoma,,99489.0,automatic,36.918,-76.2004
0,2015.0,ford,mustang,,33250.0,manual,36.918,-76.2004
0,2011.0,subaru,impreza wrx sti,,87279.0,manual,,
3000,2006.0,hyundai,sonata gls v6,good,162000.0,automatic,36.8985,-76.2262
6500,2014.0,volkswagen,jetta 1.8t se,excellent,104000.0,automatic,36.8985,-76.2262
38000,1969.0,chevrolet,camaro ss,,,manual,37.2916,-76.4905
3000,2003.0,honda,pilot ex-l,excellent,197000.0,automatic,36.8985,-76.2262
3199,2006.0,mitsubishi,eclipse,,,automatic,36.7352,-76.2384
3999,2006.0,chrysler,300 touring,,,automatic,36.7352,-76.2384
3399,2004.0,jeep,liberty limited,,,automatic,36.7352,-76.2384
3500,2007.0,nissan,sentra 2.0s,excellent,128000.0,automatic,36.8985,-76.2262
3499,2007.0,volkswagen,jetta,,,automatic,36.7352,-76.2384
5900,2010.0,honda,accord ex,good,125300.0,automatic,36.8343,-76.3115
0,2015.0,chevrolet,silverado 1500,,16309.0,automatic,,
0,2012.0,acura,tsx,,57380.0,automatic,36.9046,-76.1336
0,2014.0,ford,f-150,,92123.0,automatic,36.9046,-76.1336
5995,2008.0,ford,escape,excellent,,automatic,36.8441,-76.0347
17990,2007.0,ram,2500,,,automatic,36.8443,-76.0349
6500,2009.0,subaru,outback 2.5i,excellent,133499.0,automatic,37.113,-76.5001
7690,2009.0,honda,accord,,,automatic,36.8441,-76.0347
8500,2011.0,bmw,128i,,89270.0,automatic,36.8045,-76.385
5495,2005.0,infiniti,g35 coupe,excellent,126574.0,automatic,37.1005,-76.4911
12500,1979.0,pontiac,trans am,,,automatic,36.9168,-76.2875
4500,2012.0,ford,escape,,,automatic,36.8184,-76.1041
10500,2015.0,ford,taurus,,98638.0,automatic,36.8045,-76.385
5990,2008.0,chevrolet,colorado,,121793.0,automatic,36.8698,-76.225
4990,2004.0,gmc,sierra,,158085.0,automatic,36.8698,-76.225
3450,2002.0,honda,odyssey,,145347.0,automatic,36.8698,-76.225
14990,2007.0,jeep,wrangler,,111578.0,automatic,36.8282,-76.0237
0,2015.0,chevrolet,sonic,,42983.0,automatic,,
4500,2013.0,nissan,altima 2.5,good,,automatic,37.0318,-76.3199
9999,2016.0,toyota,corolla,good,83500.0,automatic,36.8676,-76.0433
19995,2019.0,,DUCATI PANIGALE V4 / PANIGALE V4,,377.0,automatic,36.8045,-76.385
15500,1987.0,,C/10,excellent,100000.0,automatic,36.8437,-76.811
2000,2001.0,volkswagen,new beetle,good,168000.0,manual,37.3901,-76.8253
0,2012.0,cadillac,escalade,,110932.0,automatic,36.9046,-76.1336
0,2011.0,toyota,corolla,,89121.0,automatic,36.9046,-76.1336
0,2012.0,jeep,grand cherokee,,62417.0,automatic,36.918,-76.2004
0,2015.0,mazda,mazda6,,,automatic,36.918,-76.2004
0,2011.0,toyota,4runner,,71813.0,automatic,36.9046,-76.1336
0,2014.0,acura,tl,,51079.0,automatic,36.918,-76.2004
0,2011.0,chevrolet,silverado 1500,,92573.0,automatic,36.9046,-76.1336
0,2012.0,chevrolet,silverado 1500,,93412.0,automatic,36.918,-76.2004
0,2012.0,nissan,armada,,109189.0,automatic,36.9046,-76.1336
0,2013.0,nissan,versa,,74680.0,automatic,36.918,-76.2004
0,2015.0,chevrolet,express 3500,,88232.0,automatic,,
0,2012.0,,Isuzu NPR,,105714.0,automatic,,
0,2016.0,jeep,grand cherokee,,17535.0,automatic,,
0,2014.0,jeep,grand cherokee,,56979.0,automatic,,
0,2016.0,bmw,750,,44756.0,automatic,,
6999,2008.0,volvo,v70,,,automatic,36.0646,-75.7057
0,2011.0,cadillac,escalade ext,,99283.0,automatic,,
2750,1996.0,ford,mustang gt,,,manual,37.3178,-76.7634
18990,2013.0,dodge,challenger,,68187.0,manual,36.8282,-76.0237
32990,2018.0,honda,civic type r,,23255.0,manual,36.8282,-76.0237
900,1990.0,ford,aerostar,fair,217000.0,automatic,36.8487,-76.1589
0,2011.0,chrysler,town & country,,45648.0,automatic,,
9500,2005.0,chevrolet,avalanche 1500 truck,excellent,131650.0,automatic,36.7352,-76.2384
10000,2006.0,subaru,impreza,,86500.0,manual,36.8348,-76.0961
0,2015.0,jeep,compass,,108688.0,automatic,,
5500,2005.0,honda,crv se,,,automatic,36.7825,-76.1512
12500,2011.0,honda,accord,excellent,44000.0,automatic,37.0462,-76.4096
20995,2013.0,jeep,wrangler unlimited 4x4,,95607.0,automatic,38.2629,-77.4946
34995,2011.0,chevrolet,2500hd 4x4,,100459.0,automatic,38.26300000000001,-77.4949
5990,2007.0,honda,cr-v,,102739.0,automatic,36.8698,-76.225
2990,2003.0,honda,civic,,198340.0,automatic,36.8698,-76.225
21995,2006.0,ram,2500 4x4,,108483.0,automatic,38.2629,-77.4946
0,2012.0,ford,f-350,,77013.0,automatic,,
5990,2007.0,gmc,envoy,,150369.0,automatic,36.8698,-76.225
0,2011.0,toyota,camry,excellent,81000.0,automatic,36.8156,-76.3558
2100,2008.0,mercury,milan 2.3l sedan,good,232870.0,automatic,38.3153,-77.4741
13300,2011.0,dodge,challenger se,good,75175.0,automatic,36.8549,-76.1858
6992,2013.0,dodge,dart limited,excellent,103714.0,automatic,36.8549,-76.1858
4990,2009.0,dodge,grand caravan,,153129.0,automatic,36.8698,-76.225
9600,2008.0,infiniti,g37s,,71000.0,manual,36.8392,-76.1522
7075,2006.0,honda,civic si,good,144594.0,automatic,36.8549,-76.1858
10050,2011.0,nissan,juke sv,excellent,86324.0,automatic,36.8549,-76.1858
3500,2001.0,mitsubishi,montero sport ls,excellent,109104.0,automatic,36.8549,-76.1858
7000,2011.0,honda,accord exl 2011,good,,automatic,36.8544,-76.4664
2000,2007.0,chrysler,pacifica - touring,fair,145000.0,automatic,36.6748,-76.3917
4990,2008.0,toyota,scion xd,,98344.0,automatic,36.8698,-76.225
2100,2008.0,mercury,milan 2.3l sedan,good,232870.0,automatic,38.3153,-77.4741
2600,2002.0,nissan,altima 2.5,good,,manual,36.8881,-76.1446
0,2002.0,ford,f150,excellent,248078.0,automatic,37.6237,-77.3074
9000,2002.0,chevrolet,camaro z28,excellent,61000.0,automatic,36.6434,-76.242
11720,2007.0,toyota,tundra 4x4,good,129872.0,automatic,36.8549,-76.1858
5500,2007.0,saturn,outlook xr,good,126711.0,automatic,36.8549,-76.1858
3450,2003.0,toyota,rav4,,,automatic,36.8698,-76.225
6500,1991.0,chevrolet,corvette,excellent,,automatic,37.4373,-77.4788
6995,2008.0,cadillac,cts,,100503.0,automatic,36.8416,-76.0501
4995,2007.0,honda,accord ex coupe,excellent,146221.0,manual,36.8416,-76.0501
5500,2006.0,bmw,3 series 325i,excellent,140069.0,other,36.8282,-76.0237
4995,2008.0,ford,escape xlt,excellent,144193.0,automatic,36.8549,-76.1858
11077,2014.0,nissan,rogue sv,good,113777.0,other,36.8549,-76.1858
6500,1995.0,ford,f350,,,automatic,36.7648,-76.2278
8450,2008.0,toyota,avalon,,,automatic,36.8441,-76.0347
6990,2006.0,toyota,rav4 limited 4x4,excellent,,automatic,36.8881,-76.1446
4995,2009.0,nissan,versa s,good,43529.0,automatic,36.8549,-76.1858
10900,2015.0,honda,fit,excellent,62700.0,automatic,36.6981,-76.234
1000,2009.0,bmw,535i,excellent,,automatic,36.8914,-76.2396
2990,2002.0,honda,civic,,,automatic,36.8698,-76.225
0,2012.0,ram,3500,,60439.0,automatic,,
0,2006.0,ram,1500,excellent,266206.0,automatic,37.6237,-77.3074
3900,1996.0,ram,3500,,,automatic,36.8298,-76.3146
2500,1997.0,ford,ranger,excellent,130000.0,automatic,36.6786,-76.9391
2995,2006.0,hyundai,azera,excellent,123225.0,automatic,36.8072,-76.2213
2990,2000.0,ford,expedition,,,automatic,36.8698,-76.225
44875,2017.0,chevrolet,corvette,,9164.0,automatic,27.9072,-82.7875
7375,2013.0,mitsubishi,lancer gt,good,109110.0,other,36.8549,-76.1858
6995,2007.0,mercedes-benz,m350,good,140519.0,automatic,36.8549,-76.1858
27880,2016.0,toyota,tundra limited 4x4,good,93438.0,automatic,36.8549,-76.1858
3450,2005.0,ford,taurus,,168526.0,automatic,36.8698,-76.225
4700,2007.0,bmw,550i,,,automatic,36.7163,-75.9373
2850,2006.0,honda,civic cpe,excellent,200000.0,manual,36.7352,-76.2384
0,2014.0,chevrolet,silverado 1500,,67423.0,automatic,36.9046,-76.1336
6995,2003.0,toyota,4runner sr5 4wd,excellent,116129.0,automatic,36.8549,-76.1858
2995,2007.0,saturn,ion,good,100479.0,automatic,36.8149,-76.1681
24998,2008.0,ford,f-350 super duty lariat,like new,72.0,automatic,36.9148,-76.2437
3400,2005.0,,Scion XB,excellent,170000.0,automatic,36.9026,-76.2568
5200,2007.0,subaru,impreza outback sport,excellent,93000.0,manual,36.8999,-76.2568
4600,2011.0,subaru,legacy,excellent,170000.0,automatic,36.9006,-76.2573
8800,2009.0,acura,rl,,,automatic,36.9202,-76.21600000000002
9800,2013.0,nissan,maxima,,,automatic,36.8546,-76.2143
5500,2008.0,nissan,quest sl,excellent,126000.0,automatic,37.0462,-76.4096
0,2013.0,chevrolet,camaro,,28440.0,manual,36.9046,-76.1336
4500,2005.0,cadillac,sts,excellent,114936.0,automatic,36.908,-76.0862
0,2011.0,toyota,rav4,,108886.0,automatic,36.918,-76.2004
0,2010.0,chevrolet,tahoe,,107070.0,automatic,36.918,-76.2004
0,2014.0,nissan,xterra,,93430.0,automatic,36.918,-76.2004
0,2013.0,toyota,tundra,,59469.0,automatic,36.918,-76.2004
0,2012.0,nissan,sentra,,,automatic,36.918,-76.2004
7997,2007.0,ford,econoline,excellent,129677.0,automatic,36.8161,-76.2778
6997,2006.0,chevrolet,silverado 1500,excellent,179127.0,automatic,36.8161,-76.2778
9000,2014.0,chrysler,town and country,,,automatic,36.8914,-76.2396
6497,2008.0,nissan,pathfinder,excellent,169114.0,automatic,36.8161,-76.2778
6997,2006.0,gmc,sierra 1500,excellent,223786.0,automatic,36.8161,-76.2778
0,2009.0,mitsubishi,galant,excellent,138360.0,automatic,36.8161,-76.2778
4497,2009.0,toyota,prius liftback,excellent,177217.0,automatic,36.8161,-76.2778
499,1996.0,gmc,sonoma 4x4,,,automatic,37.0981,-76.8966
10987,2010.0,infiniti,m35,excellent,121838.0,automatic,,
9500,2012.0,dodge,charger,,,automatic,36.8914,-76.2396
4990,2005.0,honda,accord,,95174.0,automatic,36.8698,-76.225
4995,2006.0,ford,mustang,good,118597.0,automatic,36.8549,-76.1858
1990,2008.0,chevrolet,uplander,,,automatic,36.8698,-76.225
2950,2006.0,infiniti,,good,274000.0,automatic,37.0462,-76.4096
5000,2007.0,toyota,camry xle,excellent,156200.0,automatic,36.8025,-76.0877
6995,2010.0,buick,enclave cxl,good,152229.0,automatic,36.8549,-76.1858
5500,1980.0,chevrolet,malibu,,,other,36.8213,-76.2484
5000,2007.0,toyota,camry,excellent,142400.0,automatic,36.8015,-76.087
3100,2009.0,kia,soul 1.6l crossover,excellent,142302.0,manual,38.3153,-77.4741
3250,2005.0,subaru,forester,excellent,171256.0,automatic,36.8072,-76.2213
8000,2007.0,toyota,highlander limited,excellent,153500.0,automatic,36.8025,-76.0877
5500,2005.0,toyota,camry,excellent,120000.0,automatic,36.8025,-76.0877
5000,2010.0,nissan,altima,excellent,116500.0,automatic,36.8025,-76.0869
2750,2005.0,hyundai,santa fe,excellent,169536.0,automatic,36.8072,-76.2213
3750,2008.0,hyundai,sonata limited,good,142000.0,automatic,37.1313,-76.3807
0,2014.0,chevrolet,silverado 1500,,114935.0,automatic,36.9046,-76.1336
3450,2007.0,pontiac,g5,,134642.0,automatic,36.8698,-76.225
0,2013.0,honda,accord,,27583.0,automatic,36.9046,-76.1336
0,2012.0,nissan,titan,,149136.0,automatic,36.9046,-76.1336
1200,1998.0,mercedes-benz,benz c230,good,223000.0,automatic,37.0436,-76.3426
0,2017.0,audi,a7,,55996.0,automatic,,
4800,2008.0,ford,escape,,,automatic,36.7352,-76.2384
2990,2004.0,honda,accord,,,automatic,36.8698,-76.225
9995,2003.0,,FREIGHTLINER FL60,,158045.0,automatic,36.8045,-76.385
4000,2012.0,chevrolet,impala,good,134200.0,automatic,37.006,-76.3955
0,2014.0,ford,mustang,,41582.0,manual,36.9046,-76.1336
0,2013.0,cadillac,escalade esv,,77168.0,automatic,36.9046,-76.1336
0,2008.0,ford,explorer,,201230.0,automatic,36.918,-76.2004
5990,2007.0,toyota,camry,,101724.0,automatic,36.8698,-76.225
4990,2008.0,dodge,caravan/grand caravan,,143249.0,automatic,36.8698,-76.225
2300,2004.0,ford,taurus,,88.0,automatic,37.0087,-76.3993
9995,2000.0,jeep,cherokee,like new,,automatic,36.8881,-76.1446
4990,2007.0,subaru,outback,,120848.0,automatic,36.8698,-76.225
0,2014.0,chevrolet,silverado 1500,,49754.0,automatic,36.918,-76.2004
0,2012.0,chevrolet,colorado,,90220.0,automatic,36.9046,-76.1336
13995,2009.0,chevrolet,suburban,,128654.0,automatic,36.8045,-76.385
13995,2007.0,toyota,tacoma,,155880.0,automatic,36.8045,-76.385
7750,2013.0,ford,focus se,like new,39850.0,automatic,36.8362,-76.344
23500,2015.0,chevrolet,silverado 1500,,71819.0,automatic,36.7961,-76.2353
17555,2016.0,jeep,renegade,,21100.0,automatic,36.7961,-76.2353
0,2011.0,audi,q5,,98980.0,automatic,36.918,-76.2004
0,2016.0,honda,accord,,50665.0,automatic,36.918,-76.2004
14975,2016.0,ford,escape,,88937.0,automatic,36.7961,-76.2353
23500,2015.0,gmc,sierra 1500,,44069.0,automatic,36.7961,-76.2353
11975,2015.0,chevrolet,equinox,,70013.0,automatic,36.7961,-76.2353
23500,2014.0,chevrolet,silverado 1500,,33681.0,automatic,36.7961,-76.2353
10995,2013.0,honda,cr-v,,135351.0,automatic,37.1824,-76.4837
9980,2012.0,volkswagen,cc,,54811.0,automatic,37.1824,-76.4837
0,1999.0,gmc,suburban,,273825.0,automatic,36.9046,-76.1336
0,2008.0,lexus,ls 460,,105622.0,automatic,36.918,-76.2004
0,2016.0,chrysler,300,,117382.0,automatic,,
15995,2009.0,ford,f-150,,133352.0,automatic,36.8045,-76.385
0,1980.0,chevrolet,corvette,,53638.0,automatic,27.9072,-82.7875
33875,2014.0,chevrolet,corvette,,46196.0,manual,27.9072,-82.7875
2990,2003.0,jeep,liberty,,142875.0,automatic,36.8698,-76.225
2990,2006.0,toyota,corolla,,,automatic,36.8698,-76.225
3990,2006.0,chevrolet,impala,,102488.0,automatic,36.8698,-76.225
5990,2008.0,nissan,rogue,,119748.0,,36.8698,-76.225
4990,2006.0,honda,accord,,185551.0,automatic,36.8698,-76.225
9990,2009.0,chevrolet,silverado,,,automatic,36.8698,-76.225
4450,2008.0,subaru,outback,,152488.0,automatic,36.8698,-76.225
3200,2000.0,toyota,tundra 4x4,,,automatic,36.7225,-77.0783
0,2015.0,nissan,quest,,55802.0,automatic,,
3450,2006.0,ford,escape,,143530.0,automatic,36.8698,-76.225
5990,2007.0,toyota,camry,,169733.0,automatic,36.8698,-76.225
3800,1990.0,chevrolet,corvette,good,123000.0,automatic,36.955,-76.543
8390,2007.0,gmc,sierra,excellent,,automatic,36.8441,-76.0347
8200,2007.0,toyota,rav,,,automatic,36.8443,-76.0348
0,2017.0,kia,rio,,73504.0,manual,,
0,2016.0,chevrolet,colorado,,42537.0,automatic,,
16990,2017.0,subaru,impreza,,37016.0,automatic,36.8282,-76.0237
13750,2010.0,lexus,rx,,96720.0,automatic,36.8282,-76.0237
20890,2011.0,toyota,tundra,excellent,,automatic,36.8444,-76.0349
11390,2012.0,volvo,xc70,,,automatic,36.8443,-76.0348
3000,2000.0,dodge,durango,good,149125.0,automatic,37.0353,-76.3723
24750,2009.0,chevrolet,corvette,,45575.0,automatic,27.9072,-82.7875
12600,2013.0,ford,explorer limited,,,automatic,36.6434,-76.242
10650,2010.0,nissan,frontier,,,automatic,36.6434,-76.242
17295,2014.0,jeep,grand cherokee limited,,,automatic,36.6434,-76.242
900,2007.0,dodge,nitro,,,automatic,36.8586,-76.2686
2995,2006.0,ford,f-150,good,204000.0,automatic,36.8192,-76.3476
0,2018.0,hyundai,elantra,,28169.0,automatic,36.9046,-76.1336
3200,2006.0,buick,lacrosse,excellent,120400.0,automatic,37.1279,-76.5396
7200,2013.0,dodge,journey se,like new,66100.0,automatic,36.8392,-76.1522
14900,1991.0,ford,mustang,excellent,150000.0,manual,36.7352,-76.2384
16800,2018.0,chevrolet,malibu lt sedan 4d,good,37749.0,other,36.84,-76.28
15800,2013.0,infiniti,g g37x sedan 4d,good,88151.0,automatic,36.84,-76.28
17600,2016.0,mazda,mazda6 i touring sedan 4d,good,30622.0,automatic,36.84,-76.28
0,2011.0,jaguar,xj,,83863.0,automatic,,
2500,2003.0,honda,civic,good,156400.0,automatic,37.1574,-76.5845
18990,2016.0,honda,odyssey,,63869.0,automatic,36.8282,-76.0237
5800,2006.0,mazda,3,excellent,81466.0,automatic,36.9202,-76.21600000000002
0,2013.0,nissan,rogue,excellent,72319.0,automatic,37.0419,-76.3871
19800,2012.0,jeep,wrangler,,113721.0,automatic,36.8282,-76.0237
4500,2002.0,bmw,330 ci,,82674.0,manual,36.6748,-76.3917
500,1999.0,chevrolet,express,fair,210000.0,automatic,36.8585,-76.0019
4650,2005.0,volkswagen,jetta,,137344.0,automatic,36.8698,-76.225
3000,2005.0,saturn,vue,good,150140.0,automatic,37.0206,-76.3377
0,2018.0,nissan,altima,excellent,46049.0,automatic,37.0419,-76.3871
25000,2017.0,buick,enclave leather sport,good,45136.0,automatic,36.84,-76.28
27600,2017.0,jeep,wrangler willys wheeler,good,24575.0,other,36.84,-76.28
2990,2003.0,chevrolet,blazer,,111916.0,automatic,36.8698,-76.225
850,2003.0,saturn,l200,good,201000.0,automatic,36.8546,-76.2143
7000,2007.0,chevrolet,express 3500,excellent,,automatic,36.7352,-76.2384
0,2016.0,chevrolet,colorado,,35287.0,automatic,,
17500,2012.0,audi,a4 quattro,,60000.0,automatic,36.8881,-76.1446
26300,2016.0,nissan,frontier crew cab pro-4x,good,31148.0,other,36.84,-76.28
5450,2007.0,ford,escape,,96096.0,,36.8698,-76.225
2800,2005.0,chrysler,sebring touring,excellent,93549.0,automatic,38.3153,-77.4741
0,2018.0,nissan,altima,excellent,42525.0,automatic,37.0419,-76.3871
1700,1999.0,,oldsmobile 88 ls,good,155580.0,automatic,36.8466,-75.9804
10990,2003.0,ram,2500 laramie 4x4,good,179.0,automatic,36.9148,-76.2437
7500,2014.0,,volskwagen jetta,excellent,,automatic,36.6748,-76.3917
2990,2000.0,toyota,camry,,,automatic,36.8698,-76.225
3200,2010.0,mazda,3,,,automatic,36.7886,-76.2213
5800,2008.0,honda,crv,,142112.0,automatic,37.0074,-76.3801
26300,2015.0,toyota,tacoma double cab pickup,good,51472.0,other,36.84,-76.28
5990,2005.0,nissan,pathfinder,,121339.0,automatic,36.8698,-76.225
0,2019.0,nissan,maxima,excellent,33867.0,automatic,37.0419,-76.3871
6500,2007.0,ford,mustang convertible,excellent,145000.0,automatic,36.8153,-76.1808
9000,2008.0,cadillac,escalade,good,200000.0,automatic,36.841,-76.1542
6900,2004.0,bmw,330i zhp,fair,24000.0,automatic,36.8362,-76.344
4990,2006.0,jeep,liberty,,126508.0,automatic,36.8698,-76.225
13995,2014.0,chevrolet,camaro,,53831.0,automatic,36.8045,-76.385
7486,2011.0,toyota,corolla,excellent,115974.0,automatic,,
4850,2009.0,dodge,grand caravan,,167450.0,automatic,36.8698,-76.225
10999,2012.0,dodge,charger se,,70048.0,automatic,36.9155,-76.2479
11000,2002.0,ram,2500,,,automatic,36.8544,-76.4664
3000,2002.0,lincoln,navigator,excellent,162000.0,automatic,36.7984,-76.0867
4880,2008.0,jeep,patriot sport 4x4,excellent,100056.0,automatic,36.8549,-76.1858
7575,2012.0,jeep,patriot sport 4x4,excellent,82072.0,automatic,36.8549,-76.1858
2990,2004.0,mercury,sable,,150266.0,automatic,36.8698,-76.225
13599,2011.0,ford,mustang gt premium,,84351.0,automatic,36.9155,-76.2479
14999,2015.0,,Scion FR-S 6AT,,32534.0,automatic,36.9155,-76.2479
0,2012.0,jeep,wrangler unlimited,,115181.0,automatic,36.9046,-76.1336
5990,2006.0,mazda,mazda3 s,good,52611.0,automatic,36.8549,-76.1858
3850,1998.0,nissan,maxima,,121694.0,automatic,36.8698,-76.225
7375,2013.0,mitsubishi,lancer gt,good,109110.0,other,36.8549,-76.1858
24200,2014.0,nissan,370z touring coupe 2d,good,17050.0,other,36.84,-76.28
20300,2011.0,chevrolet,camaro ss coupe 2d,good,69774.0,other,36.84,-76.28
11999,2010.0,chevrolet,camaro lt1 coupe,,71962.0,automatic,36.9155,-76.2479
700,2000.0,chevrolet,trailblazer,fair,,automatic,37.0462,-76.4096
16700,2016.0,nissan,rogue sv sport utility 4d,good,31505.0,automatic,36.84,-76.28
5990,2008.0,ford,explorer,,145547.0,automatic,36.8698,-76.225
0,2010.0,toyota,tundra,,107287.0,automatic,36.918,-76.2004
8250,2012.0,acura,tl,,,automatic,37.0436,-76.3426
5500,2013.0,kia,soul,good,127089.0,manual,36.8549,-76.1858
4500,2008.0,volkswagen,rabbit s,good,120589.0,automatic,36.8549,-76.1858
